stem,oracle,n_gt,error_T0,utility_T0,fp_T0,fn_T0,tp_T0,error_T4,utility_T4,fp_T4,fn_T4,tp_T4,t4_harms,t4_helps
Marseille_Cam1_16_26_03_10_11_2020.mp4_00722.jpg_Cam1_16_26_03_10_11_2020.mp4_00722,T0,1,0.09626947932058934,0.9037305206794106,0,0,1,0.1302523305444066,0.8197476694555934,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00730.jpg_Cam1_16_26_03_10_11_2020.mp4_00730,T0,1,0.21756096330343874,0.7824390366965612,0,0,1,0.9999990000010001,-0.04999900000100006,0,1,0,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00731.jpg_Cam1_16_26_03_10_11_2020.mp4_00731,T0,1,0.9999990000010001,9.99998999939855e-07,0,1,0,0.9999990000010001,-0.04999900000100006,0,1,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00732.jpg_Cam1_16_26_03_10_11_2020.mp4_00732,T0,1,0.9999990000010001,9.99998999939855e-07,0,1,0,0.9999990000010001,-0.04999900000100006,0,1,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00733.jpg_Cam1_16_26_03_10_11_2020.mp4_00733,T0,1,0.9999990000010001,9.99998999939855e-07,0,1,0,0.9999990000010001,-0.04999900000100006,0,1,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00861.jpg_Cam1_16_26_03_10_11_2020.mp4_00861,T0,1,0.035886255476315236,0.9641137445236848,0,0,1,0.03210473225482175,0.9178952677451782,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00875.jpg_Cam1_16_26_03_10_11_2020.mp4_00875,T0,1,0.05876518260502995,0.9412348173949701,0,0,1,0.045713971144853226,0.9042860288551468,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00877.jpg_Cam1_16_26_03_10_11_2020.mp4_00877,T0,1,0.08157934594483897,0.918420654055161,0,0,1,0.08127805762895257,0.8687219423710474,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00882.jpg_Cam1_16_26_03_10_11_2020.mp4_00882,T0,1,0.02588614811273327,0.9741138518872667,0,0,1,0.02318456257410931,0.9268154374258907,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00885.jpg_Cam1_16_26_03_10_11_2020.mp4_00885,T0,1,0.03258725538776614,0.9674127446122338,0,0,1,0.04415436520964562,0.9058456347903543,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00889.jpg_Cam1_16_26_03_10_11_2020.mp4_00889,T0,1,0.1216465687879608,0.8783534312120392,0,0,1,0.13193929386220424,0.8180607061377957,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00906.jpg_Cam1_16_26_03_10_11_2020.mp4_00906,T0,1,0.09691046522372969,0.9030895347762703,0,0,1,0.11358630783630316,0.8364136921636968,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00907.jpg_Cam1_16_26_03_10_11_2020.mp4_00907,T0,1,0.051002700340102854,0.9489972996598971,0,0,1,0.06650313473471374,0.8834968652652863,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00909.jpg_Cam1_16_26_03_10_11_2020.mp4_00909,T0,1,0.08313264629336885,0.9168673537066312,0,0,1,0.09294535210494091,0.857054647895059,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00927.jpg_Cam1_16_26_03_10_11_2020.mp4_00927,T0,1,0.027540652442517785,0.9724593475574822,0,0,1,0.025753191741475452,0.9242468082585245,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00939.jpg_Cam1_16_26_03_10_11_2020.mp4_00939,T0,1,0.04687244022603092,0.9531275597739691,0,0,1,0.030951192288558683,0.9190488077114413,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00946.jpg_Cam1_16_26_03_10_11_2020.mp4_00946,T0,1,0.04941175206624733,0.9505882479337526,0,0,1,0.0482914900526946,0.9017085099473053,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00956.jpg_Cam1_16_26_03_10_11_2020.mp4_00956,T0,1,0.03705943273488467,0.9629405672651153,0,0,1,0.037606131380308716,0.9123938686196913,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00960.jpg_Cam1_16_26_03_10_11_2020.mp4_00960,T0,1,0.03076700346978193,0.9692329965302181,0,0,1,0.023700859685649646,0.9262991403143503,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00981.jpg_Cam1_16_26_03_10_11_2020.mp4_00981,T0,1,0.07182306861638543,0.9281769313836146,0,0,1,0.056651205711698814,0.8933487942883012,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_00988.jpg_Cam1_16_26_03_10_11_2020.mp4_00988,T0,1,0.08250975444359902,0.917490245556401,0,0,1,0.09016603991606548,0.8598339600839344,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_00999.jpg_Cam1_16_26_03_10_11_2020.mp4_00999,T0,1,0.09104733074079757,0.9089526692592025,0,0,1,0.09180357259943554,0.8581964274005645,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01001.jpg_Cam1_16_26_03_10_11_2020.mp4_01001,T0,1,0.05541049305032867,0.9445895069496714,0,0,1,0.04184381200726802,0.9081561879927319,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01002.jpg_Cam1_16_26_03_10_11_2020.mp4_01002,T0,1,0.048017450931950624,0.9519825490680494,0,0,1,0.039184918528436315,0.9108150814715636,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01004.jpg_Cam1_16_26_03_10_11_2020.mp4_01004,T0,1,0.038851146874215634,0.9611488531257844,0,0,1,0.03494713670295439,0.9150528632970456,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01008.jpg_Cam1_16_26_03_10_11_2020.mp4_01008,T0,1,0.06314780010994725,0.9368521998900528,0,0,1,0.06893358228871393,0.881066417711286,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01018.jpg_Cam1_16_26_03_10_11_2020.mp4_01018,T0,1,0.07713580537458169,0.9228641946254184,0,0,1,0.07816335295129502,0.8718366470487049,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01032.jpg_Cam1_16_26_03_10_11_2020.mp4_01032,T0,1,0.11893058574801238,0.8810694142519876,0,0,1,0.12522663568042808,0.8247733643195718,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01034.jpg_Cam1_16_26_03_10_11_2020.mp4_01034,T0,1,0.13912519141933707,0.8608748085806629,0,0,1,0.14400965254366704,0.8059903474563329,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01037.jpg_Cam1_16_26_03_10_11_2020.mp4_01037,T0,1,0.11143278541919524,0.8885672145808048,0,0,1,0.0955427461781415,0.8544572538218584,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01039.jpg_Cam1_16_26_03_10_11_2020.mp4_01039,T0,1,0.1398277144669628,0.8601722855330372,0,0,1,0.1260808593427489,0.823919140657251,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01048.jpg_Cam1_16_26_03_10_11_2020.mp4_01048,T0,1,0.07429884911943192,0.925701150880568,0,0,1,0.06884417321534712,0.8811558267846529,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01056.jpg_Cam1_16_26_03_10_11_2020.mp4_01056,T0,1,0.046145460649547415,0.9538545393504526,0,0,1,0.04097566876463986,0.9090243312353601,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01058.jpg_Cam1_16_26_03_10_11_2020.mp4_01058,T0,1,0.057071022893913324,0.9429289771060867,0,0,1,0.07113922296203223,0.8788607770379677,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01065.jpg_Cam1_16_26_03_10_11_2020.mp4_01065,T0,1,0.13775694642246217,0.8622430535775378,0,0,1,0.12750360691142448,0.8224963930885755,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01070.jpg_Cam1_16_26_03_10_11_2020.mp4_01070,T0,1,0.10476928312786361,0.8952307168721364,0,0,1,0.09288280631473902,0.857117193685261,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01078.jpg_Cam1_16_26_03_10_11_2020.mp4_01078,T0,1,0.030155456983856504,0.9698445430161435,0,0,1,0.06365193172626837,0.8863480682737316,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01083.jpg_Cam1_16_26_03_10_11_2020.mp4_01083,T0,1,0.05367952744856146,0.9463204725514386,0,0,1,0.059159248858061654,0.8908407511419383,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01084.jpg_Cam1_16_26_03_10_11_2020.mp4_01084,T0,1,0.11247127246428985,0.8875287275357101,0,0,1,0.12391933865595064,0.8260806613440493,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01107.jpg_Cam1_16_26_03_10_11_2020.mp4_01107,T0,1,0.03457243720973806,0.965427562790262,0,0,1,0.03713556871691816,0.9128644312830818,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01109.jpg_Cam1_16_26_03_10_11_2020.mp4_01109,T0,1,0.1679076208855375,0.8320923791144625,0,0,1,0.11420093352126301,0.8357990664787369,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01130.jpg_Cam1_16_26_03_10_11_2020.mp4_01130,T0,1,0.08383763276076703,0.9161623672392329,0,0,1,0.08997047025278654,0.8600295297472134,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01135.jpg_Cam1_16_26_03_10_11_2020.mp4_01135,T0,1,0.02120058767426131,0.9787994123257386,0,0,1,0.02096277501798266,0.9290372249820174,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01138.jpg_Cam1_16_26_03_10_11_2020.mp4_01138,T0,1,0.026485659878310207,0.9735143401216898,0,0,1,0.04437426316232817,0.9056257368376718,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01148.jpg_Cam1_16_26_03_10_11_2020.mp4_01148,T0,1,0.03320225351326266,0.9667977464867373,0,0,1,0.04058488872417516,0.9094151112758248,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01150.jpg_Cam1_16_26_03_10_11_2020.mp4_01150,T0,1,0.06553581272405878,0.9344641872759412,0,0,1,0.07783935779035996,0.87216064220964,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01162.jpg_Cam1_16_26_03_10_11_2020.mp4_01162,T0,1,0.05190321384995266,0.9480967861500473,0,0,1,0.0492139040420039,0.9007860959579961,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01165.jpg_Cam1_16_26_03_10_11_2020.mp4_01165,T0,1,0.07597914194975844,0.9240208580502416,0,0,1,0.08777002119949734,0.8622299788005026,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01169.jpg_Cam1_16_26_03_10_11_2020.mp4_01169,T0,1,0.09240083128044511,0.9075991687195549,0,0,1,0.09555786109753914,0.8544421389024608,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01170.jpg_Cam1_16_26_03_10_11_2020.mp4_01170,T0,1,0.046242219213606675,0.9537577807863933,0,0,1,0.05057010461736549,0.8994298953826345,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01174.jpg_Cam1_16_26_03_10_11_2020.mp4_01174,T0,1,0.1301248003233471,0.8698751996766529,0,0,1,0.12740356594218205,0.8225964340578179,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01177.jpg_Cam1_16_26_03_10_11_2020.mp4_01177,T0,1,0.12237378375773136,0.8776262162422687,0,0,1,0.12107761296093632,0.8289223870390636,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01182.jpg_Cam1_16_26_03_10_11_2020.mp4_01182,T0,1,0.0963861255879705,0.9036138744120294,0,0,1,0.0839837198672564,0.8660162801327436,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01183.jpg_Cam1_16_26_03_10_11_2020.mp4_01183,T0,1,0.07885233459271142,0.9211476654072885,0,0,1,0.0540504245704463,0.8959495754295537,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01188.jpg_Cam1_16_26_03_10_11_2020.mp4_01188,T0,1,0.09568476980103167,0.9043152301989683,0,0,1,0.09169152730730852,0.8583084726926914,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01204.jpg_Cam1_16_26_03_10_11_2020.mp4_01204,T0,1,0.1632663399621858,0.8367336600378141,0,0,1,0.1668244572568961,0.7831755427431039,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01210.jpg_Cam1_16_26_03_10_11_2020.mp4_01210,T0,1,0.10926777501833311,0.8907322249816669,0,0,1,0.12008862665973136,0.8299113733402685,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01216.jpg_Cam1_16_26_03_10_11_2020.mp4_01216,T0,1,0.12505733118842352,0.8749426688115765,0,0,1,0.10895249116703352,0.8410475088329664,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01217.jpg_Cam1_16_26_03_10_11_2020.mp4_01217,T0,1,0.02379430393490382,0.9762056960650962,0,0,1,0.04549386169011548,0.9045061383098845,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01224.jpg_Cam1_16_26_03_10_11_2020.mp4_01224,T0,1,0.12335019119824363,0.8766498088017564,0,0,1,0.10834916312689799,0.8416508368731019,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01225.jpg_Cam1_16_26_03_10_11_2020.mp4_01225,T0,1,0.1149233523126951,0.8850766476873049,0,0,1,0.11375270865632298,0.8362472913436769,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01226.jpg_Cam1_16_26_03_10_11_2020.mp4_01226,T0,1,0.09733688205049058,0.9026631179495094,0,0,1,0.1196927129921289,0.830307287007871,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01229.jpg_Cam1_16_26_03_10_11_2020.mp4_01229,T0,1,0.10881142202441926,0.8911885779755807,0,0,1,0.12644711848199305,0.8235528815180069,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01231.jpg_Cam1_16_26_03_10_11_2020.mp4_01231,T0,1,0.13739759205103502,0.8626024079489649,0,0,1,0.11484597621564693,0.835154023784353,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01232.jpg_Cam1_16_26_03_10_11_2020.mp4_01232,T0,1,0.1710772448687081,0.8289227551312919,0,0,1,0.17756670866839377,0.7724332913316062,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01234.jpg_Cam1_16_26_03_10_11_2020.mp4_01234,T0,1,0.13935368207431917,0.8606463179256808,0,0,1,0.1433679259179887,0.8066320740820112,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01235.jpg_Cam1_16_26_03_10_11_2020.mp4_01235,T0,1,0.06218102735979866,0.9378189726402013,0,0,1,0.08546750690775079,0.8645324930922491,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01236.jpg_Cam1_16_26_03_10_11_2020.mp4_01236,T0,1,0.06445029692900724,0.9355497030709927,0,0,1,0.09832161376436087,0.8516783862356391,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01242.jpg_Cam1_16_26_03_10_11_2020.mp4_01242,T0,1,0.0727192597788537,0.9272807402211463,0,0,1,0.09260596183285282,0.8573940381671471,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01253.jpg_Cam1_16_26_03_10_11_2020.mp4_01253,T0,1,0.0876745974475002,0.9123254025524998,0,0,1,0.11235824241677692,0.837641757583223,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01262.jpg_Cam1_16_26_03_10_11_2020.mp4_01262,T0,1,0.10267332046967487,0.8973266795303252,0,0,1,0.0734112427526753,0.8765887572473247,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01267.jpg_Cam1_16_26_03_10_11_2020.mp4_01267,T0,1,0.06244926220800573,0.9375507377919943,0,0,1,0.09531841847492808,0.8546815815250719,0,0,1,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01279.jpg_Cam1_16_26_03_10_11_2020.mp4_01279,T0,1,0.042013698110871155,0.9579863018891288,0,0,1,0.9999990000010001,-0.04999900000100006,0,1,0,1,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01285.jpg_Cam1_16_26_03_10_11_2020.mp4_01285,T0,1,0.09667108686353915,0.9033289131364608,0,0,1,0.049304164762581586,0.9006958352374184,0,0,1,0,1
Marseille_Cam1_16_26_03_10_11_2020.mp4_01292.jpg_Cam1_16_26_03_10_11_2020.mp4_01292,T0,1,0.9999990000010001,9.99998999939855e-07,0,1,0,0.9999990000010001,-0.04999900000100006,0,1,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01303.jpg_Cam1_16_26_03_10_11_2020.mp4_01303,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01305.jpg_Cam1_16_26_03_10_11_2020.mp4_01305,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01307.jpg_Cam1_16_26_03_10_11_2020.mp4_01307,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01312.jpg_Cam1_16_26_03_10_11_2020.mp4_01312,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01319.jpg_Cam1_16_26_03_10_11_2020.mp4_01319,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01327.jpg_Cam1_16_26_03_10_11_2020.mp4_01327,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01329.jpg_Cam1_16_26_03_10_11_2020.mp4_01329,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01331.jpg_Cam1_16_26_03_10_11_2020.mp4_01331,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01349.jpg_Cam1_16_26_03_10_11_2020.mp4_01349,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01353.jpg_Cam1_16_26_03_10_11_2020.mp4_01353,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01361.jpg_Cam1_16_26_03_10_11_2020.mp4_01361,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01377.jpg_Cam1_16_26_03_10_11_2020.mp4_01377,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01388.jpg_Cam1_16_26_03_10_11_2020.mp4_01388,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01389.jpg_Cam1_16_26_03_10_11_2020.mp4_01389,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01393.jpg_Cam1_16_26_03_10_11_2020.mp4_01393,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01399.jpg_Cam1_16_26_03_10_11_2020.mp4_01399,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01400.jpg_Cam1_16_26_03_10_11_2020.mp4_01400,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01408.jpg_Cam1_16_26_03_10_11_2020.mp4_01408,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01416.jpg_Cam1_16_26_03_10_11_2020.mp4_01416,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01418.jpg_Cam1_16_26_03_10_11_2020.mp4_01418,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01427.jpg_Cam1_16_26_03_10_11_2020.mp4_01427,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01447.jpg_Cam1_16_26_03_10_11_2020.mp4_01447,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01477.jpg_Cam1_16_26_03_10_11_2020.mp4_01477,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01479.jpg_Cam1_16_26_03_10_11_2020.mp4_01479,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01481.jpg_Cam1_16_26_03_10_11_2020.mp4_01481,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01486.jpg_Cam1_16_26_03_10_11_2020.mp4_01486,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01492.jpg_Cam1_16_26_03_10_11_2020.mp4_01492,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01503.jpg_Cam1_16_26_03_10_11_2020.mp4_01503,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01506.jpg_Cam1_16_26_03_10_11_2020.mp4_01506,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01522.jpg_Cam1_16_26_03_10_11_2020.mp4_01522,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01525.jpg_Cam1_16_26_03_10_11_2020.mp4_01525,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01531.jpg_Cam1_16_26_03_10_11_2020.mp4_01531,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01535.jpg_Cam1_16_26_03_10_11_2020.mp4_01535,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01536.jpg_Cam1_16_26_03_10_11_2020.mp4_01536,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01547.jpg_Cam1_16_26_03_10_11_2020.mp4_01547,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01550.jpg_Cam1_16_26_03_10_11_2020.mp4_01550,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01558.jpg_Cam1_16_26_03_10_11_2020.mp4_01558,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01560.jpg_Cam1_16_26_03_10_11_2020.mp4_01560,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01569.jpg_Cam1_16_26_03_10_11_2020.mp4_01569,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01707.jpg_Cam1_16_26_03_10_11_2020.mp4_01707,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01712.jpg_Cam1_16_26_03_10_11_2020.mp4_01712,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01717.jpg_Cam1_16_26_03_10_11_2020.mp4_01717,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01724.jpg_Cam1_16_26_03_10_11_2020.mp4_01724,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01735.jpg_Cam1_16_26_03_10_11_2020.mp4_01735,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01745.jpg_Cam1_16_26_03_10_11_2020.mp4_01745,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01753.jpg_Cam1_16_26_03_10_11_2020.mp4_01753,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01756.jpg_Cam1_16_26_03_10_11_2020.mp4_01756,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01779.jpg_Cam1_16_26_03_10_11_2020.mp4_01779,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01785.jpg_Cam1_16_26_03_10_11_2020.mp4_01785,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_01799.jpg_Cam1_16_26_03_10_11_2020.mp4_01799,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_02259.jpg_Cam1_16_26_03_10_11_2020.mp4_02259,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_02261.jpg_Cam1_16_26_03_10_11_2020.mp4_02261,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_02271.jpg_Cam1_16_26_03_10_11_2020.mp4_02271,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
Marseille_Cam1_16_26_03_10_11_2020.mp4_02272.jpg_Cam1_16_26_03_10_11_2020.mp4_02272,T0,0,0.0,1.0,0,0,0,0.0,0.95,0,0,0,0,0
